               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,     metrics/rov_mAP,   metrics/plant_mAP,metrics/animal_fish_mAP,metrics/animal_starfish_mAP,metrics/animal_shells_mAP,metrics/animal_crabh_mAP,metrics/animal_eel_mAP,metrics/animal_etc_mAP,metrics/trash_clothing_mAP,metrics/trash_pipe_mAP,metrics/trash_bottle_mAP,metrics/trash_bag_mAP,metrics/trash_snack_wrapper_mAP,metrics/trash_can_mAP,metrics/trash_cup_mAP,metrics/trash_container_mAP,metrics/trash_unknown_instance_mAP,metrics/trash_branch_mAP,metrics/trash_wreckage_mAP,metrics/trash_tarp_mAP,metrics/trash_rope_mAP,metrics/trash_net_mAP,  metrics/rov_mAP_50,metrics/plant_mAP_50,metrics/animal_fish_mAP_50,metrics/animal_starfish_mAP_50,metrics/animal_shells_mAP_50,metrics/animal_crabh_mAP_50,metrics/animal_eel_mAP_50,metrics/animal_etc_mAP_50,metrics/trash_clothing_mAP_50,metrics/trash_pipe_mAP_50,metrics/trash_bottle_mAP_50,metrics/trash_bag_mAP_50,metrics/trash_snack_wrapper_mAP_50,metrics/trash_can_mAP_50,metrics/trash_cup_mAP_50,metrics/trash_container_mAP_50,metrics/trash_unknown_instance_mAP_50,metrics/trash_branch_mAP_50,metrics/trash_wreckage_mAP_50,metrics/trash_tarp_mAP_50,metrics/trash_rope_mAP_50,metrics/trash_net_mAP_50
                  76,            0.037477,           0.0092733,            0.012117,             0.48606,             0.32598,             0.30617,             0.16624,            0.044267,            0.022807,            0.038356,            0.007525,            0.007525,            0.007525,             0.59304,             0.16203,               0.127,            0.067286,            0.014263,            0.055152,             0.17179,            0.097185,             0.01718,             0.23778,             0.15322,             0.11896,             0.13672,             0.28502,             0.21758,             0.34693,             0.19773,             0.35053,              0.1773,           0.0036905,            0.045908,            0.080909,             0.80932,             0.33466,              0.2518,             0.22841,            0.036935,             0.14638,             0.41515,              0.2514,            0.028372,             0.41347,             0.26715,             0.19554,             0.29112,             0.50653,              0.3434,             0.59141,             0.42413,             0.72182,             0.26533,            0.010342,            0.065257,              0.1379
                  77,             0.03802,           0.0092535,            0.011109,               0.519,             0.32225,             0.30722,             0.17442,            0.046917,            0.021938,            0.038247,            0.007492,            0.007492,            0.007492,             0.59754,             0.25373,            0.076084,            0.087066,            0.029453,            0.053242,            0.084286,            0.077655,            0.015341,             0.28411,             0.31488,             0.15349,             0.14292,             0.22094,            0.039344,             0.36234,             0.18032,             0.53619,             0.23661,           0.0080136,            0.055063,            0.028606,             0.84307,              0.4223,             0.15153,             0.29613,            0.070738,             0.14152,             0.23667,             0.19739,            0.021819,             0.51905,             0.54292,             0.25492,             0.27984,             0.40134,            0.066303,             0.55557,             0.35584,             0.71469,              0.4742,            0.020175,             0.14082,            0.051887
                  78,            0.040119,           0.0090758,            0.011381,             0.42479,             0.31679,             0.30486,             0.16289,            0.048419,             0.02284,             0.03711,            0.007459,            0.007459,            0.007459,             0.48359,             0.21068,             0.14754,            0.065849,            0.025702,             0.14217,             0.06196,            0.032336,            0.047499,             0.35549,             0.14336,             0.17164,             0.14863,              0.2514,             0.18346,             0.27505,              0.2164,             0.21979,             0.10416,            0.045771,            0.029039,             0.22198,             0.78511,             0.42651,             0.37042,             0.19994,            0.069878,             0.32735,             0.26738,            0.060331,            0.068696,             0.52635,             0.21036,              0.3281,             0.29961,             0.49101,             0.31275,             0.43509,             0.41264,             0.38494,               0.175,            0.080833,            0.063312,             0.41132
                  79,            0.038364,           0.0089782,            0.010981,             0.58583,             0.33659,             0.32266,             0.18694,            0.044358,            0.023018,            0.035075,            0.007426,            0.007426,            0.007426,             0.59833,             0.16171,               0.109,            0.076649,            0.062146,            0.052485,            0.099621,             0.16249,            0.065807,             0.40492,             0.25789,             0.20424,             0.17435,             0.24196,             0.15461,             0.38966,             0.17631,             0.37398,             0.11086,           0.0050043,            0.038559,             0.19204,             0.83773,             0.31215,             0.27182,             0.20173,              0.2316,             0.14378,             0.22795,             0.29633,            0.083036,             0.59897,             0.49017,             0.31606,             0.23361,             0.42744,             0.24661,               0.603,              0.3519,             0.62582,             0.16049,            0.012089,             0.07626,                0.35
                  80,            0.037673,            0.008878,            0.010824,             0.53049,             0.34417,             0.30119,             0.17568,            0.044687,            0.022869,            0.037702,            0.007393,            0.007393,            0.007393,             0.56351,             0.11846,             0.10887,            0.050856,            0.034623,            0.059227,            0.094616,            0.033598,           0.0079366,             0.39041,             0.32873,             0.17717,             0.22894,             0.29264,             0.16414,             0.36271,             0.21634,             0.28488,             0.22497,           0.0029939,             0.04633,            0.072911,             0.81032,             0.29707,             0.23058,             0.16562,            0.094541,             0.15414,             0.27954,            0.065861,            0.010785,             0.64462,             0.46513,             0.28725,             0.32384,             0.47321,             0.25026,              0.5292,             0.42101,             0.44166,             0.43235,           0.0057422,              0.1042,             0.13925
                  81,            0.039246,           0.0090601,             0.01143,             0.56902,             0.33262,             0.32191,             0.17419,              0.0432,            0.022268,            0.036223,             0.00736,             0.00736,             0.00736,             0.57743,             0.21527,             0.15493,             0.10855,            0.012141,            0.036201,            0.094215,              0.1781,            0.021041,              0.1394,             0.18905,             0.16391,             0.13086,             0.31399,             0.24646,             0.24235,             0.24242,             0.39299,             0.28957,           0.0063824,            0.035106,            0.041896,             0.83906,             0.46912,             0.32633,             0.31929,            0.035523,            0.089224,             0.24633,             0.36965,            0.029586,              0.3062,              0.4469,             0.27234,             0.27009,             0.56308,             0.47077,             0.37038,             0.47422,             0.64963,             0.37394,            0.017535,            0.070323,            0.072568
                  82,            0.038002,           0.0089516,            0.010193,             0.51216,             0.33258,             0.32453,             0.18429,            0.046071,             0.02274,            0.035575,            0.007327,            0.007327,            0.007327,             0.57438,            0.070812,             0.12393,            0.054507,            0.054008,            0.039338,             0.13709,            0.036335,            0.018278,             0.42843,             0.30471,             0.13416,             0.25989,             0.27653,             0.23392,             0.35741,             0.22271,             0.32338,             0.24695,           0.0046681,             0.02226,             0.13067,             0.80634,             0.17967,              0.3306,             0.17138,             0.21775,             0.15644,             0.32234,            0.089837,            0.028432,              0.6141,             0.44305,              0.2078,             0.35519,             0.45506,              0.3606,             0.63791,             0.43706,              0.5008,             0.54038,             0.01418,            0.059074,             0.21158
                  83,            0.038541,           0.0087655,            0.010573,             0.51157,             0.34736,             0.33309,              0.1909,            0.043021,            0.023241,            0.033781,            0.007294,            0.007294,            0.007294,             0.56597,             0.24271,             0.13183,            0.050975,            0.020223,             0.11679,            0.095887,             0.08286,            0.045974,             0.36128,             0.29973,             0.19252,            0.071247,             0.32848,             0.10743,             0.46118,             0.22581,             0.33537,              0.3657,           0.0058028,            0.074408,            0.017717,             0.80049,             0.49234,             0.31601,             0.18989,            0.064942,             0.29794,             0.24379,             0.21018,            0.070041,             0.54006,             0.47088,             0.36203,            0.091131,             0.55544,             0.24803,             0.71313,             0.43756,             0.58289,             0.47922,            0.012282,              0.1137,            0.035918
                  84,            0.038526,           0.0089055,            0.010244,             0.38629,             0.30229,             0.28954,             0.16274,            0.045801,            0.023464,            0.037547,            0.007261,            0.007261,            0.007261,             0.50174,             0.11021,              0.1297,            0.031293,            0.014443,            0.060233,             0.11611,            0.047934,            0.039915,             0.19795,             0.25073,             0.19569,             0.13938,             0.23074,             0.12604,             0.48066,             0.22179,             0.43193,             0.11468,            0.016166,            0.027245,            0.095582,             0.78591,             0.22163,             0.29967,             0.10065,              0.0397,             0.13796,              0.2765,             0.12065,            0.062788,              0.3399,              0.4982,             0.31791,             0.23092,             0.43241,             0.27051,             0.66323,             0.43196,             0.62378,             0.22818,              0.0397,            0.053328,             0.19429
                  85,            0.037924,           0.0087747,            0.010671,             0.42881,             0.36115,             0.34213,             0.19242,            0.042636,            0.021871,            0.033589,            0.007228,            0.007228,            0.007228,             0.59586,             0.11323,             0.14819,            0.047093,             0.04447,            0.058049,             0.12912,            0.094594,            0.029268,             0.33562,             0.32122,             0.16386,             0.10028,             0.36038,             0.16204,             0.37149,             0.27026,             0.42772,             0.32924,           0.0067878,            0.053245,            0.071204,             0.84771,             0.21719,             0.34279,              0.1873,              0.1022,              0.1537,             0.31562,             0.21074,            0.061738,             0.53835,             0.50227,             0.27037,              0.1571,             0.61191,               0.304,               0.611,             0.53231,             0.62742,             0.66392,            0.014956,              0.1255,             0.12874
                  86,            0.036149,            0.008801,           0.0099361,             0.51136,             0.33767,             0.32891,             0.17233,            0.044306,            0.025187,            0.035262,            0.007195,            0.007195,            0.007195,             0.57594,              0.1784,               0.126,            0.044433,            0.020797,            0.050656,             0.14493,            0.082382,            0.066546,             0.19066,             0.30723,             0.25291,             0.10566,             0.27619,            0.052075,             0.39082,             0.18938,             0.34147,             0.29561,             0.00304,            0.051749,            0.044296,             0.81829,             0.35819,             0.28757,             0.13787,            0.057466,             0.22186,             0.39503,             0.22903,             0.15169,             0.54888,             0.52919,             0.34062,             0.14891,             0.52651,             0.20811,             0.59562,             0.38488,             0.56106,             0.51024,           0.0061777,             0.13639,            0.082443
                  87,            0.037081,           0.0088797,            0.010153,             0.40689,             0.31372,             0.31069,             0.17589,             0.04467,             0.02383,             0.03799,            0.007162,            0.007162,            0.007162,             0.57303,             0.12699,             0.11878,             0.13619,            0.075562,             0.11599,             0.13381,            0.054177,             0.05153,             0.18151,             0.31872,             0.16658,             0.13855,              0.2216,             0.14594,               0.425,             0.19991,             0.43471,             0.17616,           0.0073684,            0.025244,            0.042136,             0.82057,             0.30024,             0.25389,             0.34945,             0.15932,             0.26435,             0.29041,             0.11444,            0.089775,             0.31886,             0.49404,             0.24248,             0.20707,             0.42206,             0.29808,             0.60459,             0.37872,             0.68842,              0.3582,            0.011169,            0.064968,             0.10406
                  88,            0.038155,           0.0087462,            0.010343,             0.60505,             0.33821,             0.33288,             0.18785,            0.044323,            0.023373,            0.033487,            0.007129,            0.007129,            0.007129,             0.60788,             0.13091,             0.12317,            0.092212,            0.028079,            0.055433,             0.17711,            0.079199,            0.032177,             0.34102,             0.36996,             0.22012,             0.14963,             0.22268,             0.11598,             0.39382,             0.24438,             0.31689,             0.29642,            0.025913,            0.085151,            0.024539,             0.86217,             0.29775,             0.26735,             0.23948,             0.06004,             0.17772,             0.37736,             0.19835,            0.043273,             0.57502,             0.55793,             0.34962,             0.28379,             0.40053,             0.24859,             0.54605,             0.47747,             0.56461,             0.54064,            0.071639,             0.14132,            0.042678
                  89,            0.037822,           0.0086891,           0.0099059,             0.58729,             0.32092,             0.31902,             0.17368,             0.04411,            0.024614,            0.035607,            0.007096,            0.007096,            0.007096,             0.55902,            0.090665,             0.14389,             0.12855,            0.039997,            0.070906,             0.10664,            0.061668,            0.015489,             0.19697,             0.29133,             0.19938,              0.1226,             0.32028,            0.094676,             0.37718,              0.2145,             0.33185,              0.2587,            0.004957,            0.039818,             0.15179,             0.79432,             0.19476,              0.3369,             0.30649,             0.13311,             0.17909,             0.27137,             0.12228,             0.02408,             0.34975,             0.50958,             0.30814,             0.33444,             0.58868,             0.23756,             0.56664,             0.41043,             0.56353,             0.39706,           0.0098416,                0.11,             0.27035
                  90,            0.037994,           0.0086483,           0.0097256,             0.55673,             0.38009,             0.35573,              0.1981,            0.043815,            0.022249,            0.034147,            0.007063,            0.007063,            0.007063,             0.61715,             0.19101,             0.09903,             0.11264,            0.027329,             0.13157,             0.11889,             0.09453,            0.076942,             0.33578,             0.25808,             0.20519,              0.1765,             0.29034,             0.11901,             0.45151,             0.23473,             0.32942,             0.27212,            0.010216,            0.038335,             0.16799,              0.8577,             0.36201,             0.22316,             0.32509,            0.081356,             0.29556,              0.2747,             0.20228,            0.093598,             0.54663,             0.51081,             0.31539,             0.39636,             0.46714,             0.23465,              0.6458,             0.42967,             0.55454,             0.59538,            0.025709,             0.07478,             0.31373
                  91,            0.036802,           0.0085817,           0.0095816,             0.46257,             0.35612,              0.3529,             0.20525,            0.043146,            0.024768,            0.034033,             0.00703,             0.00703,             0.00703,             0.55879,             0.20306,            0.095903,             0.14575,            0.093823,             0.13527,             0.17575,            0.043689,            0.047825,             0.19335,             0.27945,             0.15389,             0.15977,             0.35501,              0.2189,             0.45519,               0.217,             0.54273,             0.22714,           0.0037981,            0.085869,             0.12352,              0.7984,             0.37446,             0.23906,             0.32902,             0.25114,             0.28204,             0.39129,            0.086574,            0.069906,             0.33299,             0.53263,             0.23286,             0.32648,             0.60119,             0.33671,              0.6947,             0.41929,             0.73057,             0.32539,           0.0075995,             0.17601,             0.22538
                  92,            0.037736,           0.0085808,           0.0096198,             0.45839,             0.36154,             0.33974,             0.18592,            0.044846,            0.023318,            0.033697,            0.006997,            0.006997,            0.006997,             0.59135,             0.15222,             0.12652,            0.057005,            0.085384,            0.083372,             0.11987,            0.058344,            0.027414,             0.24817,             0.20124,             0.25409,            0.084786,             0.24379,             0.12657,             0.35133,             0.24047,             0.32027,             0.47993,           0.0065982,             0.12155,             0.10984,             0.81974,             0.28411,              0.2901,             0.17412,             0.22422,             0.26455,             0.27721,             0.14071,            0.041422,             0.56335,             0.35665,             0.41045,             0.11671,             0.38555,             0.26595,              0.5766,             0.48776,             0.44761,             0.88292,            0.012097,             0.25895,             0.19354
                  93,            0.037013,           0.0085366,           0.0089564,             0.45163,             0.39824,             0.38224,             0.22299,             0.04378,            0.023238,            0.033549,            0.006964,            0.006964,            0.006964,              0.5847,             0.18822,             0.10255,             0.10432,            0.067053,             0.12039,             0.21452,            0.063891,             0.14644,             0.36395,             0.35232,              0.2714,            0.070527,             0.34672,             0.25796,             0.44865,             0.22206,             0.50798,              0.2237,           0.0056764,            0.071807,             0.17091,             0.82528,             0.31321,             0.23702,             0.30143,             0.16172,             0.25761,             0.45623,              0.1364,             0.25256,             0.63113,             0.48652,              0.4281,             0.10811,             0.64138,             0.47958,             0.65886,             0.41579,             0.68756,             0.49412,            0.012194,             0.11805,             0.30638
                  94,            0.036667,           0.0084825,           0.0088799,             0.50843,             0.32174,              0.3306,             0.19149,            0.043352,            0.025552,            0.034278,            0.006931,            0.006931,            0.006931,             0.59062,              0.1786,             0.12976,            0.080056,            0.032738,            0.057692,             0.16566,             0.05601,            0.014389,             0.29206,             0.23135,             0.20764,             0.14197,             0.28612,            0.072056,             0.43566,             0.23454,             0.47027,             0.40322,           0.0068931,            0.080389,            0.045057,             0.82519,             0.35283,             0.31941,             0.21834,             0.12232,             0.14847,             0.35305,             0.08835,            0.018635,             0.44536,             0.40575,             0.32213,             0.34727,             0.49168,             0.10365,             0.67532,              0.4523,             0.67411,             0.66315,            0.011131,             0.15501,            0.079662
                  95,            0.036515,           0.0085187,           0.0090566,              0.5559,             0.38377,             0.35035,              0.1966,            0.043597,            0.024756,            0.033354,            0.006898,            0.006898,            0.006898,             0.57068,              0.1421,             0.16489,            0.074873,            0.074408,            0.075424,             0.14596,             0.10797,            0.032459,             0.44554,             0.22394,             0.20621,             0.13672,             0.22328,             0.13409,             0.50332,             0.25523,             0.25341,             0.41869,            0.011051,            0.085059,            0.039922,             0.78186,             0.30863,             0.35722,              0.1873,             0.23401,             0.19345,             0.34563,             0.21793,            0.055105,             0.68811,             0.34815,             0.30831,             0.24346,             0.43546,             0.24968,             0.71335,             0.47606,             0.46961,             0.75175,            0.026141,             0.20248,              0.1139
                  96,            0.036774,           0.0086805,           0.0091101,             0.57678,             0.34226,             0.34447,             0.19268,            0.042795,             0.02318,            0.034862,            0.006865,            0.006865,            0.006865,             0.64827,             0.09833,             0.14096,            0.091219,            0.060803,            0.084898,             0.17387,             0.10321,            0.041869,             0.45929,             0.18861,             0.24242,             0.27242,             0.18197,             0.14159,              0.4557,             0.18224,             0.28572,             0.21714,           0.0041935,            0.090494,            0.073703,             0.86058,             0.25112,             0.30741,             0.27425,             0.17486,             0.20125,             0.39877,             0.26659,            0.056487,             0.70178,             0.40038,             0.40005,             0.44386,             0.35545,              0.2353,             0.67947,             0.34338,             0.51792,             0.33051,           0.0090612,             0.15541,             0.21451
                  97,            0.036556,           0.0085569,           0.0089088,             0.60407,             0.37655,             0.38904,             0.22205,            0.042599,            0.023265,            0.033147,            0.006832,            0.006832,            0.006832,             0.59574,             0.12805,             0.15274,             0.11288,            0.029983,            0.075822,             0.13634,             0.13551,            0.054005,             0.30268,             0.32315,             0.21432,              0.1931,             0.29961,             0.20067,             0.47195,              0.2571,             0.43374,             0.52971,            0.028597,            0.066187,             0.14333,             0.79661,             0.29559,             0.40182,             0.29925,            0.057552,              0.2225,             0.34519,             0.29275,            0.074003,             0.50735,             0.51697,             0.35625,             0.36437,             0.54804,             0.31966,             0.69355,             0.47919,             0.64912,             0.88898,            0.050263,             0.11145,             0.28854
                  98,            0.036287,           0.0085248,           0.0088659,             0.58296,             0.37612,             0.38257,             0.20924,            0.041994,            0.023191,            0.035597,            0.006799,            0.006799,            0.006799,             0.64166,             0.11043,             0.13681,             0.11876,            0.076056,            0.070559,             0.17939,              0.1587,            0.059982,              0.3335,             0.27277,             0.26736,             0.16761,             0.26444,             0.22731,             0.46818,             0.22907,             0.33508,             0.15496,            0.011777,            0.078005,             0.24085,             0.84537,             0.21685,             0.34173,             0.33721,             0.13714,             0.22584,             0.45192,             0.33246,            0.091265,             0.51031,             0.54435,             0.39882,             0.43018,             0.49298,             0.49659,             0.69236,             0.43321,             0.54166,             0.29712,            0.023049,             0.15842,             0.41769
                  99,            0.035411,           0.0084401,           0.0091736,             0.49881,             0.37656,             0.36892,             0.20958,            0.041954,            0.023917,            0.033434,            0.006766,            0.006766,            0.006766,             0.58367,             0.15176,             0.10654,             0.15007,            0.043683,            0.086131,             0.10872,            0.065713,            0.072111,             0.41556,             0.26416,             0.19423,             0.19112,             0.31752,             0.16119,             0.43271,             0.23424,             0.30325,             0.35663,           0.0081458,            0.093332,             0.27032,             0.83608,             0.32571,             0.24946,             0.40359,             0.14769,             0.21085,              0.2711,             0.12393,             0.10942,             0.64749,             0.41139,              0.3563,             0.39218,             0.54168,              0.2265,             0.65586,             0.45126,             0.43672,             0.60779,            0.018531,             0.19314,             0.49954
                 100,            0.034854,           0.0084557,           0.0082572,             0.64016,             0.42145,             0.42977,             0.24413,            0.040685,            0.022772,             0.03265,            0.006733,            0.006733,            0.006733,              0.5957,             0.16565,             0.12623,             0.13806,            0.039513,            0.097995,             0.20888,            0.083727,             0.08122,             0.51552,              0.3457,             0.24992,             0.20428,             0.28455,             0.28221,             0.46638,             0.25132,             0.37473,             0.56649,           0.0071526,            0.062484,             0.22314,             0.81518,             0.37302,             0.31845,             0.35525,            0.096181,             0.25856,             0.45234,             0.17684,             0.14444,             0.74702,             0.50706,             0.40597,             0.44633,             0.54779,             0.48945,             0.68667,             0.47617,             0.64239,              0.8765,            0.014584,             0.15097,             0.47366
                 101,            0.035739,           0.0084361,           0.0082599,              0.5767,             0.38037,             0.38755,             0.22443,            0.041043,             0.02405,            0.034137,              0.0067,              0.0067,              0.0067,              0.6165,             0.15999,              0.1573,             0.11397,             0.11193,            0.070553,             0.19911,             0.13619,            0.076049,             0.49452,             0.25155,             0.21409,             0.23807,             0.20928,             0.18605,             0.42934,             0.28292,             0.40843,             0.30781,           0.0043539,            0.084912,             0.18458,             0.85991,             0.31818,             0.31829,             0.29604,             0.22368,             0.19539,             0.42364,             0.23882,             0.10711,             0.70583,              0.4539,             0.32937,             0.40323,             0.37697,             0.36386,             0.69036,             0.48757,             0.70733,             0.54425,            0.008895,             0.15412,             0.31925
                 102,            0.035729,           0.0084606,           0.0084656,             0.46739,             0.38001,             0.38749,             0.21812,            0.040951,            0.023851,            0.035985,            0.006667,            0.006667,            0.006667,             0.59417,             0.08161,             0.15282,            0.094135,            0.070554,             0.12363,             0.16558,             0.10704,             0.26228,             0.23893,             0.22729,             0.22632,             0.24735,             0.32771,             0.29782,             0.49642,             0.23709,             0.23577,             0.22415,           0.0098293,            0.089011,             0.28921,             0.81813,             0.16873,             0.34112,             0.26176,              0.1321,             0.28479,             0.40818,             0.21461,              0.4028,             0.40552,             0.44938,             0.35303,             0.42367,             0.60332,             0.46953,             0.69255,             0.43992,             0.48873,             0.38399,            0.021108,             0.18759,             0.57422
                 103,            0.035804,            0.008345,           0.0080748,             0.51921,             0.37473,              0.3851,             0.21389,            0.042267,            0.024146,            0.033785,            0.006634,            0.006634,            0.006634,             0.60045,             0.17362,             0.11824,            0.078819,            0.055057,            0.058484,             0.17562,            0.067782,             0.19695,             0.37848,             0.28547,             0.24971,             0.19429,              0.3077,             0.16684,              0.5003,             0.21831,             0.28054,              0.3953,           0.0099045,             0.15545,            0.038278,              0.8247,             0.35207,             0.25592,             0.19412,             0.15714,             0.20601,             0.40603,             0.15874,             0.40667,             0.61438,             0.52523,             0.40768,             0.36151,             0.52342,             0.35762,             0.69703,             0.41769,             0.54787,             0.56207,            0.018457,             0.29892,             0.17889
                 104,            0.036235,           0.0083156,           0.0085334,             0.51827,             0.38852,             0.40524,              0.2328,            0.042832,            0.024414,            0.034402,            0.006601,            0.006601,            0.006601,             0.56061,             0.23979,             0.16328,            0.061858,            0.069637,             0.10767,             0.18114,             0.11249,             0.13086,             0.47886,             0.20503,             0.25049,             0.14088,             0.31837,             0.26043,             0.51304,             0.23009,             0.37649,             0.22085,            0.015122,             0.19885,             0.28579,             0.78785,             0.40317,             0.33843,             0.17876,             0.20597,             0.26814,             0.40103,             0.20749,             0.24077,             0.72247,             0.46707,             0.40173,             0.34562,             0.54684,             0.43216,             0.68557,             0.43749,             0.60495,             0.35438,            0.026099,             0.36809,             0.49119
                 105,            0.035863,           0.0082387,           0.0082123,             0.46565,             0.40308,             0.38921,             0.21766,            0.042299,            0.023512,            0.034744,            0.006568,            0.006568,            0.006568,             0.59093,              0.1791,             0.13278,             0.10968,            0.067464,            0.090819,             0.23663,            0.073898,            0.064958,             0.42136,             0.30167,             0.19495,             0.22558,             0.33343,             0.26646,             0.42346,             0.24681,             0.29604,             0.24109,           0.0090116,             0.14546,             0.13695,             0.81401,             0.34081,             0.31491,             0.30057,             0.16215,             0.23944,             0.50226,             0.13582,             0.10356,             0.67573,             0.47968,             0.32331,             0.38343,             0.53621,              0.5206,             0.64717,             0.45994,             0.53294,             0.40045,            0.019078,             0.33656,             0.33407
                 106,            0.035349,           0.0081565,           0.0086305,             0.58329,             0.38328,             0.40165,             0.24552,            0.041423,            0.024061,            0.033199,            0.006535,            0.006535,            0.006535,             0.59989,            0.098273,             0.17764,             0.12871,            0.037463,             0.13064,             0.24317,             0.12462,            0.073695,             0.49798,             0.34638,             0.30544,             0.16501,              0.3043,             0.19856,             0.50729,             0.23768,             0.51537,             0.37599,            0.010359,            0.038648,             0.28432,             0.82408,             0.23392,             0.36461,             0.32901,             0.12042,              0.2986,             0.51473,             0.21525,             0.10416,             0.76224,             0.52452,             0.45075,             0.30362,             0.49374,             0.32845,             0.69349,             0.43267,             0.71532,             0.58161,            0.021872,            0.074553,              0.4487
                 107,            0.035471,           0.0082931,           0.0080186,             0.56259,             0.40307,             0.40268,             0.24008,            0.041287,            0.023605,            0.034474,            0.006502,            0.006502,            0.006502,             0.63077,             0.18456,             0.16087,             0.10439,            0.072777,            0.057503,             0.16227,             0.10126,             0.19695,             0.51208,             0.36421,              0.3188,             0.13904,             0.23778,             0.21702,             0.53103,              0.2623,             0.40825,             0.29345,            0.039722,               0.158,             0.12881,             0.83554,             0.43649,             0.37335,             0.28207,             0.19546,             0.18664,             0.39948,               0.162,             0.24909,             0.80735,             0.48548,              0.4859,             0.34156,             0.46273,             0.32322,             0.70855,             0.46416,             0.59028,             0.43841,            0.071497,             0.31616,             0.24355
                 108,            0.035196,           0.0081124,           0.0081776,             0.52932,             0.39649,             0.39367,             0.23213,            0.040814,            0.024676,             0.03382,            0.006469,            0.006469,            0.006469,             0.62936,             0.19343,             0.12997,             0.13009,             0.10778,            0.098911,             0.13694,             0.16088,             0.14608,             0.55352,             0.24225,             0.29794,             0.17881,             0.37555,             0.17738,              0.4796,             0.21489,             0.44024,             0.21015,            0.041096,            0.073827,            0.088223,             0.85324,             0.40151,             0.32323,             0.32398,             0.27502,             0.22454,             0.35045,             0.31067,             0.18724,             0.78198,             0.44458,             0.47687,             0.31978,             0.62551,             0.27812,             0.64635,             0.39131,             0.67097,              0.3818,            0.081247,             0.10359,             0.20882
                 109,            0.034647,           0.0080171,            0.007612,             0.55834,             0.41565,             0.43197,             0.25718,            0.041306,            0.024348,            0.033337,            0.006436,            0.006436,            0.006436,              0.5921,             0.15733,             0.19513,             0.11194,            0.071218,            0.090961,             0.20964,             0.23222,              0.1903,             0.53351,             0.32553,             0.18068,             0.23462,             0.32588,             0.31207,             0.45651,             0.24921,             0.44564,             0.34025,            0.026923,             0.23229,             0.14402,             0.83764,             0.31558,              0.4418,             0.28222,             0.14496,             0.24084,             0.47949,             0.41995,             0.27999,             0.76603,             0.50845,             0.28231,             0.35989,              0.4987,             0.47343,             0.66549,             0.47888,             0.72269,             0.44847,            0.050827,             0.41216,             0.39349
                 110,            0.035541,           0.0081779,           0.0074906,             0.57012,             0.40341,             0.40811,             0.23808,             0.04017,            0.025129,            0.034266,            0.006403,            0.006403,            0.006403,             0.59318,             0.11158,             0.14099,             0.15042,            0.060354,             0.10668,             0.16976,             0.15521,             0.21469,             0.44873,             0.25858,             0.26692,             0.17767,             0.23906,             0.46334,             0.43821,             0.25081,             0.30061,              0.2503,            0.030654,             0.15853,              0.2514,             0.80603,             0.19593,              0.3646,             0.35027,             0.16372,             0.24928,             0.39206,             0.28125,             0.34377,             0.68738,               0.386,             0.39907,             0.23223,             0.47513,             0.73549,             0.59671,             0.47427,             0.61624,             0.34167,            0.057115,             0.36553,             0.46478
                 111,            0.035429,           0.0081353,           0.0075578,             0.58421,             0.40275,             0.41904,             0.24584,            0.040707,             0.02363,            0.033545,             0.00637,             0.00637,             0.00637,             0.63217,             0.21643,             0.16973,             0.16119,            0.085787,             0.11791,             0.14285,              0.2127,            0.098448,             0.52396,             0.33539,             0.30636,             0.10155,             0.16093,             0.21636,             0.43406,             0.23892,             0.43621,             0.37121,           0.0095507,             0.28261,             0.15415,             0.83589,             0.44522,             0.36724,             0.36587,             0.18854,             0.26876,             0.33565,             0.39691,             0.25686,             0.74339,             0.58421,             0.45228,             0.15137,             0.29781,             0.33671,             0.68419,             0.45114,             0.67175,             0.59312,            0.017076,             0.40858,             0.36642
