               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,     metrics/rov_mAP,   metrics/plant_mAP,metrics/animal_fish_mAP,metrics/animal_starfish_mAP,metrics/animal_shells_mAP,metrics/animal_crabh_mAP,metrics/animal_eel_mAP,metrics/animal_etc_mAP,metrics/trash_clothing_mAP,metrics/trash_pipe_mAP,metrics/trash_bottle_mAP,metrics/trash_bag_mAP,metrics/trash_snack_wrapper_mAP,metrics/trash_can_mAP,metrics/trash_cup_mAP,metrics/trash_container_mAP,metrics/trash_unknown_instance_mAP,metrics/trash_branch_mAP,metrics/trash_wreckage_mAP,metrics/trash_tarp_mAP,metrics/trash_rope_mAP,metrics/trash_net_mAP,  metrics/rov_mAP_50,metrics/plant_mAP_50,metrics/animal_fish_mAP_50,metrics/animal_starfish_mAP_50,metrics/animal_shells_mAP_50,metrics/animal_crabh_mAP_50,metrics/animal_eel_mAP_50,metrics/animal_etc_mAP_50,metrics/trash_clothing_mAP_50,metrics/trash_pipe_mAP_50,metrics/trash_bottle_mAP_50,metrics/trash_bag_mAP_50,metrics/trash_snack_wrapper_mAP_50,metrics/trash_can_mAP_50,metrics/trash_cup_mAP_50,metrics/trash_container_mAP_50,metrics/trash_unknown_instance_mAP_50,metrics/trash_branch_mAP_50,metrics/trash_wreckage_mAP_50,metrics/trash_tarp_mAP_50,metrics/trash_rope_mAP_50,metrics/trash_net_mAP_50
                  75,            0.025551,           0.0048645,           0.0067215,             0.21678,            0.052334,            0.044181,            0.016886,            0.077416,            0.041523,             0.10685,            0.007558,            0.007558,            0.007558,            0.008725,           0.0021117,            0.022543,           0.0066029,           0.0022258,                   0,            0.053116,           0.0018328,            0.042526,            0.015897,            0.007219,            0.040765,           0.0011825,            0.056605,          0.00032195,            0.015602,            0.015249,            0.074381,                   0,           0.0019614,          0.00044813,           0.0021867,            0.034523,            0.010496,             0.04872,            0.021824,            0.011409,                   0,             0.13409,           0.0069518,            0.079442,             0.04427,            0.045805,            0.065251,           0.0018256,             0.12401,          0.00064389,            0.037266,            0.039093,             0.24834,                   0,            0.007877,          0.00074689,           0.0094001
                  76,              0.0252,           0.0049369,           0.0065682,             0.28232,            0.037218,            0.037659,            0.014731,            0.079342,            0.041219,             0.10201,            0.007525,            0.007525,            0.007525,           0.0079294,          0.00049948,              0.0113,          0.00046704,           0.0010997,          0.00060864,             0.02002,                   0,            0.022857,            0.016516,           0.0020312,            0.045071,           0.0054733,            0.029675,           0.0010448,            0.054124,           0.0083693,            0.094207,                   0,           0.0015837,                   0,           0.0012146,            0.029591,           0.0020072,            0.025804,           0.0011676,            0.003552,           0.0060864,            0.051335,                   0,            0.045916,            0.041467,            0.013662,            0.089395,           0.0090193,             0.11244,            0.002686,             0.11026,            0.023973,             0.24854,                   0,           0.0031674,                   0,           0.0084177
                  77,            0.024969,           0.0048035,           0.0060156,             0.33437,            0.046883,            0.047507,            0.019044,            0.074675,            0.044418,             0.10452,            0.007492,            0.007492,            0.007492,            0.013993,          0.00065648,            0.026561,           0.0019516,          0.00071303,                   0,             0.05068,          0.00089824,           0.0016014,            0.047109,            0.034979,            0.044353,           0.0059521,            0.016461,           0.0033595,            0.055157,            0.015286,            0.097787,                   0,           0.0001493,          0.00027084,           0.0010448,            0.033982,           0.0032824,            0.057233,           0.0039359,           0.0023768,                   0,             0.11645,           0.0029941,           0.0020017,              0.1171,             0.13453,            0.082678,            0.011923,            0.040917,           0.0072673,             0.11759,            0.033995,              0.2687,                   0,            0.001493,           0.0010931,           0.0056067
                  78,            0.025378,           0.0049293,           0.0061788,             0.26251,             0.04725,            0.045763,             0.01868,            0.075598,             0.04556,             0.10283,            0.007459,            0.007459,            0.007459,           0.0072338,                   0,            0.019994,            0.016591,                   0,            0.004111,            0.050239,          0.00050096,           0.0075418,            0.017843,             0.03841,            0.027229,           0.0059895,            0.018811,          0.00015728,            0.067079,            0.024357,             0.10234,            0.000568,          0.00075266,          0.00083921,          0.00037618,            0.027245,                   0,            0.044273,            0.045459,                   0,           0.0094659,             0.11682,           0.0025048,            0.011044,            0.039083,            0.097078,            0.053888,            0.010492,            0.050212,           0.0015728,             0.12118,            0.048738,             0.30917,             0.00568,           0.0050361,           0.0051822,           0.0026574
                  79,            0.025183,           0.0048209,           0.0058594,             0.25908,            0.035632,            0.033132,            0.014221,             0.07856,            0.040586,             0.10254,            0.007426,            0.007426,            0.007426,            0.029268,          0.00088033,            0.019666,            0.003468,           0.0013877,                   0,            0.022561,           0.0010233,           0.0014288,           0.0031981,            0.028261,            0.033654,          0.00043405,            0.016868,                   0,            0.048532,            0.008127,            0.093071,                   0,          6.8086e-05,          0.00034336,          0.00061602,            0.048932,           0.0022597,            0.039921,           0.0083615,           0.0026555,                   0,            0.055743,           0.0052329,           0.0021767,            0.008709,             0.11716,            0.070365,          0.00062007,            0.038748,                   0,            0.094455,            0.018813,             0.20886,                   0,          0.00068086,          0.00099766,           0.0042066
                  80,            0.024878,           0.0047613,           0.0061027,             0.26244,            0.036063,            0.032321,            0.014823,            0.077301,            0.042196,             0.10484,            0.007393,            0.007393,            0.007393,           0.0074845,           0.0013356,             0.01769,          0.00048637,           0.0023125,                   0,            0.041447,          0.00089692,            0.010569,           0.0028793,            0.017867,            0.034149,           0.0048045,            0.041938,          0.00065265,            0.064292,            0.013192,            0.064067,                   0,                   0,                   0,          3.7964e-05,            0.020794,           0.0055848,            0.038252,           0.0016212,           0.0058593,                   0,            0.098845,           0.0029897,            0.021946,            0.012816,            0.029367,            0.069872,           0.0092603,              0.0877,           0.0019711,             0.12336,            0.028203,             0.15225,                   0,                   0,                   0,          0.00037964
                  81,            0.024814,           0.0048542,           0.0054409,             0.26299,            0.051636,            0.050041,            0.018889,             0.07634,            0.042078,             0.10198,             0.00736,             0.00736,             0.00736,            0.011891,           0.0023375,            0.021465,            0.008229,          0.00068266,           0.0084895,            0.046383,          0.00082358,             0.00239,           0.0043296,              0.0188,            0.060952,            0.007177,            0.054576,           0.0055686,            0.044027,           0.0087774,              0.1067,                   0,          0.00059637,           0.0012662,           9.761e-05,            0.022315,           0.0091062,            0.046162,            0.033208,           0.0011378,            0.025928,            0.099907,           0.0020589,           0.0045144,           0.0093502,             0.12038,              0.1157,            0.010816,             0.15148,            0.011429,            0.094206,            0.018145,             0.31644,                   0,           0.0019879,           0.0059599,          0.00067427
                  82,            0.024832,           0.0047942,           0.0057191,             0.24106,            0.070571,            0.050577,            0.022633,             0.07687,            0.039477,             0.10335,            0.007327,            0.007327,            0.007327,            0.011519,            0.005051,            0.019659,           0.0013474,            0.013025,             0.01177,            0.052671,           0.0019155,           0.0078161,            0.012966,            0.037007,            0.068589,           0.0032198,            0.051004,           0.0027771,             0.06018,            0.020654,             0.10384,                   0,           0.0093497,           0.0026462,          0.00092886,            0.019191,            0.022832,            0.049507,           0.0046192,            0.016281,            0.076156,             0.12065,           0.0053978,            0.015974,            0.030908,            0.072372,             0.11464,           0.0066484,             0.10767,           0.0055688,             0.15309,            0.049023,             0.20431,                   0,            0.019269,            0.009969,           0.0086059
                  83,            0.024512,           0.0047732,           0.0055126,             0.25321,            0.053878,            0.051328,            0.020412,             0.07714,            0.041925,             0.10278,            0.007294,            0.007294,            0.007294,            0.010406,           0.0032188,            0.021881,              0.0021,          0.00087141,                   0,            0.029581,                   0,           0.0039731,            0.027381,            0.029284,            0.060737,           0.0073099,            0.053359,           0.0036058,            0.064414,            0.011142,             0.11517,          0.00022309,           0.0033348,                   0,           0.0010646,            0.024061,            0.011166,            0.040614,           0.0062507,           0.0017428,                   0,            0.068824,                   0,           0.0066218,             0.05442,            0.040298,             0.13818,            0.010666,             0.19246,           0.0094897,              0.1253,             0.02829,             0.35388,           0.0022309,            0.008903,                   0,           0.0058277
                  84,            0.024413,            0.004648,           0.0056571,              0.3381,            0.039968,            0.042522,            0.017764,             0.07578,            0.044693,             0.10597,            0.007261,            0.007261,            0.007261,            0.029522,          0.00056795,             0.01847,          0.00043269,           0.0010741,          0.00020084,            0.028485,           0.0025546,            0.027111,            0.026401,            0.027369,            0.030667,            0.010277,            0.031259,           0.0012502,            0.074813,            0.010965,            0.052273,           0.0075501,           0.0090913,                   0,          0.00047479,            0.039306,            0.002145,            0.037201,           0.0021635,           0.0021482,           0.0020084,            0.078193,           0.0057157,            0.051481,            0.036659,            0.043399,            0.058235,            0.015084,             0.11461,           0.0048907,             0.15684,            0.037887,             0.21062,            0.014769,            0.019237,                   0,            0.002903
                  85,            0.024176,           0.0047793,           0.0059091,             0.38908,            0.046319,            0.054055,            0.022859,            0.075248,            0.043804,             0.10112,            0.007228,            0.007228,            0.007228,            0.013022,           0.0003646,            0.015468,                   0,                   0,                   0,            0.040438,           0.0008255,                   0,            0.022302,            0.033964,            0.082783,           0.0057232,            0.030429,           0.0046479,            0.076608,           0.0079684,             0.13851,            0.027172,            0.001335,          0.00076605,          0.00055824,            0.028038,            0.001823,            0.027684,                   0,                   0,                   0,             0.10354,           0.0020637,                   0,            0.056874,            0.082055,             0.14521,            0.008176,            0.089465,           0.0091795,             0.14292,             0.02142,             0.37986,            0.080528,           0.0023529,           0.0042372,           0.0037859
                  86,            0.024424,           0.0046715,           0.0052737,            0.026235,             0.15369,            0.030781,            0.012231,            0.075363,            0.046846,             0.10319,            0.007195,            0.007195,            0.007195,           0.0082004,          0.00034424,            0.020412,          0.00079513,          0.00093183,           0.0010368,            0.037652,          0.00066416,           0.0085312,           0.0062694,            0.025338,            0.055342,           0.0097262,            0.015798,           0.0034732,             0.02662,            0.012562,            0.032985,                   0,           0.0020436,                   0,          0.00036602,            0.024474,           0.0026015,             0.03844,           0.0039757,           0.0031061,             0.00534,             0.11423,           0.0022139,            0.020294,            0.019105,            0.036417,            0.097786,            0.016487,            0.037855,           0.0099568,            0.074422,            0.043643,             0.11659,                   0,           0.0077999,                   0,           0.0024474
                  87,            0.024359,           0.0047396,           0.0052061,             0.23012,            0.032044,            0.040206,            0.017808,            0.076343,            0.044463,             0.10212,            0.007162,            0.007162,            0.007162,           0.0049115,           0.0025553,            0.017604,          0.00049023,           0.0013977,          0.00063436,            0.029986,           0.0035295,            0.041635,            0.024038,            0.034198,            0.061462,           0.0057758,            0.035823,           0.0020016,             0.06847,            0.010941,            0.031657,                   0,           0.0092812,          0.00055541,           0.0048264,            0.011563,            0.011519,            0.041796,           0.0016341,           0.0023294,           0.0021145,            0.077329,            0.035295,            0.065783,            0.040615,            0.047673,             0.10427,           0.0070534,             0.08942,            0.004032,             0.15317,            0.028246,             0.11572,                   0,            0.019089,           0.0016143,             0.02428
                  88,            0.023986,           0.0046336,           0.0050528,              0.2232,            0.044999,            0.038194,            0.016458,            0.073983,            0.044269,             0.10764,            0.007129,            0.007129,            0.007129,           0.0087121,           0.0015029,            0.024705,            0.002211,          0.00092243,                   0,            0.034305,            0.003403,           0.0075012,            0.036134,            0.032131,            0.042728,            0.013724,            0.054949,           0.0031675,            0.043839,           0.0099531,             0.03353,                   0,           0.0058069,                   0,           0.0028541,            0.013625,           0.0051346,            0.049857,            0.011255,           0.0018449,                   0,            0.096145,            0.010332,            0.013642,            0.054678,            0.050495,             0.06879,            0.023954,             0.11695,           0.0071734,              0.1093,            0.028956,             0.15898,                   0,            0.010238,                   0,           0.0089158
                  89,            0.023989,           0.0046332,           0.0050976,             0.24191,            0.034051,            0.032634,            0.013765,            0.077714,            0.042418,             0.10518,            0.007096,            0.007096,            0.007096,           0.0084845,           0.0008854,            0.019199,            0.004052,           0.0015635,                   0,            0.022119,          0.00098218,            0.014166,           0.0028723,             0.01661,            0.077861,           0.0021291,           0.0094022,           0.0032606,            0.034373,            0.026002,             0.05381,                   0,          0.00057498,                   0,           0.0044894,            0.021882,           0.0019605,            0.039661,           0.0088383,           0.0022336,                   0,            0.057608,           0.0049541,            0.021335,           0.0075105,            0.028413,             0.13805,           0.0028399,            0.023528,           0.0072848,            0.082211,            0.054346,             0.19296,                   0,             0.00115,                   0,            0.021179
                  90,            0.023394,           0.0045646,           0.0051717,             0.28526,            0.037321,            0.036006,            0.012688,            0.076567,            0.044281,             0.10846,            0.007063,            0.007063,            0.007063,          0.00074752,           0.0050096,            0.018312,           0.0052638,          0.00031149,                   0,            0.032544,           0.0034334,           0.0057088,           0.0077359,            0.010266,            0.046287,           0.0025697,            0.048014,          0.00088777,            0.038909,           0.0084864,            0.040659,                   0,          0.00029036,           0.0011393,           0.0025621,           0.0037376,            0.019237,            0.039245,            0.014773,           0.0010383,                   0,            0.081998,            0.015901,           0.0086146,            0.015174,            0.025655,            0.084062,           0.0042383,             0.14049,           0.0022957,             0.11356,            0.023311,             0.18626,                   0,           0.0014518,           0.0014242,            0.009648
                  91,            0.024011,           0.0045633,           0.0050692,             0.22015,            0.065944,            0.041885,            0.017095,            0.078822,            0.039039,             0.10378,             0.00703,             0.00703,             0.00703,            0.016562,            0.005931,            0.017346,          0.00023611,          0.00074548,                   0,            0.041156,           0.0032523,            0.018661,           0.0032557,           0.0097357,            0.060134,           0.0059926,            0.053932,           0.0036864,            0.046539,            0.016982,            0.062628,                   0,          0.00031301,           0.0029404,            0.006054,             0.03129,             0.03002,            0.035162,           0.0011805,           0.0026121,                   0,            0.085758,            0.018195,            0.034501,           0.0082929,             0.02551,             0.10338,            0.011095,             0.11553,            0.021998,             0.11013,            0.046169,             0.20093,                   0,           0.0011977,           0.0090464,            0.029479
                  92,             0.02366,           0.0045631,           0.0050096,             0.32597,            0.054573,            0.043952,            0.019614,            0.075922,            0.044792,             0.10763,            0.006997,            0.006997,            0.006997,           0.0029732,           0.0015298,            0.015887,           0.0011091,           0.0014643,                   0,            0.041776,           0.0013371,            0.038286,            0.018998,           0.0086773,            0.034753,           0.0037767,             0.10188,             0.00317,            0.072179,            0.012712,            0.067199,                   0,            0.001679,          0.00090666,           0.0012173,           0.0049414,           0.0068536,            0.029557,           0.0058182,           0.0018304,                   0,            0.093972,            0.013371,            0.058968,            0.035512,            0.016272,            0.051478,           0.0058337,             0.17754,            0.010014,             0.15349,            0.038278,             0.24925,                   0,           0.0062078,           0.0044636,           0.0033018
                  93,            0.023689,           0.0046019,           0.0048763,             0.30646,            0.043207,             0.04703,            0.019943,            0.075755,             0.04405,             0.10677,            0.006964,            0.006964,            0.006964,            0.044221,          0.00068588,            0.015629,           0.0013757,          0.00058549,          0.00014627,            0.023845,           0.0040733,            0.044448,            0.021567,            0.006674,            0.042905,           0.0041175,            0.078444,           0.0014625,            0.066275,            0.012196,            0.064757,          0.00037788,           0.0041451,                   0,          0.00082207,            0.089633,           0.0034078,            0.039632,           0.0034512,            0.001171,           0.0014627,            0.073274,            0.025134,            0.066042,            0.067037,            0.019971,            0.085313,           0.0057163,             0.12798,            0.004171,             0.15985,            0.031859,             0.21285,           0.0037788,            0.010412,                   0,           0.0025139
                  94,             0.02345,           0.0045804,           0.0048985,             0.20548,            0.071552,            0.050361,            0.021433,            0.077505,            0.038876,             0.10485,            0.006931,            0.006931,            0.006931,            0.012904,           0.0011216,            0.020303,           0.0049531,            0.001015,           0.0012149,            0.056276,           0.0034006,            0.055729,            0.033519,           0.0088188,            0.068777,           0.0059127,            0.050138,           0.0034068,            0.069539,            0.018053,             0.03116,           0.0030708,            0.012725,          0.00013956,           0.0093523,            0.022497,           0.0030448,            0.050934,            0.017874,           0.0032469,           0.0034469,             0.14365,            0.015331,             0.12285,            0.063904,            0.033123,             0.11192,           0.0079781,             0.13034,            0.006691,             0.12992,            0.050518,             0.11763,            0.021066,            0.024031,           0.0004652,             0.02747
                  95,            0.023032,           0.0044935,           0.0047588,             0.20227,            0.059451,            0.044997,            0.019797,            0.077372,            0.043053,             0.10675,            0.006898,            0.006898,            0.006898,            0.028473,           0.0048768,            0.014652,           0.0037613,          0.00054967,                   0,             0.03898,          0.00017339,            0.037106,            0.023857,           0.0041925,            0.078826,           0.0056512,            0.065162,            0.022109,            0.047373,              0.0121,            0.032065,            0.014798,          0.00017778,                   0,          0.00065303,            0.053949,            0.014011,            0.030282,            0.010992,           0.0019475,                   0,            0.087971,           0.0017339,            0.064511,            0.052163,            0.013604,             0.14718,           0.0087164,              0.1256,            0.057627,             0.10087,            0.029794,             0.11933,            0.066154,          0.00059259,                   0,           0.0029242
                  96,            0.023388,           0.0044524,           0.0041869,             0.21495,            0.036358,            0.032075,            0.012668,            0.078635,            0.042575,             0.10677,            0.006865,            0.006865,            0.006865,           0.0032308,           0.0024244,            0.016883,          0.00068244,           0.0020355,                   0,            0.050471,           0.0027823,            0.044132,           0.0064941,           0.0016923,            0.041383,           0.0028179,             0.02592,           0.0025698,            0.019162,            0.019566,            0.032453,           0.0011292,          0.00052766,                   0,           0.0023463,            0.021608,           0.0086636,            0.045214,           0.0027411,                0.01,                   0,             0.10398,            0.014442,            0.093247,            0.013599,           0.0033867,            0.075368,           0.0050093,            0.075559,           0.0053537,            0.044152,             0.04839,             0.12242,           0.0022584,           0.0024176,                   0,           0.0078391
                  97,            0.023086,           0.0044373,           0.0047335,              0.3495,            0.044754,            0.045822,             0.02047,            0.076532,            0.042764,             0.10541,            0.006832,            0.006832,            0.006832,           0.0099482,           0.0023538,            0.027186,          0.00076485,                   0,                   0,            0.029458,           0.0048038,            0.066893,           0.0082679,             0.03234,            0.050925,            0.004979,            0.063949,           0.0041752,              0.0554,            0.023005,             0.06459,                   0,          0.00039905,                   0,          0.00089652,             0.02421,           0.0084052,            0.060221,           0.0015297,                   0,                   0,            0.060722,            0.026754,             0.11155,            0.022559,            0.036462,             0.10294,           0.0074221,             0.12007,            0.011644,             0.11906,            0.057922,              0.2336,                   0,          0.00066509,                   0,           0.0023601
                  98,            0.022909,            0.004426,            0.004731,             0.31123,            0.034143,            0.034765,            0.017348,            0.075324,            0.044316,             0.10606,            0.006799,            0.006799,            0.006799,           0.0028165,           0.0020897,             0.01664,           0.0024012,           0.0015046,                   0,            0.030244,          0.00061463,           0.0051936,            0.014902,            0.030791,            0.040187,           0.0012104,            0.044182,                   0,            0.065874,            0.023174,            0.096887,                   0,                   0,          0.00072563,           0.0022193,           0.0062134,           0.0053059,            0.038739,           0.0064242,           0.0021494,                   0,            0.075972,           0.0030731,           0.0088712,            0.030186,            0.043025,            0.081939,           0.0028815,            0.072055,                   0,             0.12047,            0.047114,             0.21229,                   0,                   0,           0.0030311,           0.0051004
                  99,            0.022885,           0.0044594,           0.0041951,             0.23445,            0.033816,            0.034894,            0.013908,             0.07871,            0.042119,             0.10619,            0.006766,            0.006766,            0.006766,           0.0080811,           0.0011131,            0.020335,          0.00021851,          0.00094219,                   0,            0.019773,           0.0095781,            0.053992,            0.015629,           0.0077714,            0.046506,            0.004092,           0.0050188,          0.00028224,            0.027254,             0.01964,            0.062311,                   0,           0.0031181,                   0,           0.0003271,            0.016183,           0.0077788,            0.050552,           0.0021851,           0.0023555,                   0,            0.044899,            0.037664,             0.11172,            0.037352,            0.022526,            0.083883,           0.0059084,            0.010062,           0.0028224,             0.07462,            0.051295,             0.19597,                   0,           0.0077952,                   0,           0.0020947
                 100,            0.022993,           0.0044227,           0.0044136,             0.29255,            0.035636,            0.032304,            0.011367,            0.075943,            0.047218,             0.10348,            0.006733,            0.006733,            0.006733,           0.0040828,                   0,            0.017643,           0.0018157,                   0,                   0,            0.040847,                   0,           0.0054204,            0.027612,           0.0018986,            0.036605,                   0,            0.006289,          0.00091007,            0.036417,            0.015326,            0.053309,                   0,          0.00010925,           0.0014536,          0.00032687,           0.0051035,                   0,               0.038,            0.004611,                   0,                   0,            0.096443,                   0,            0.012332,            0.060871,           0.0036426,             0.06641,                   0,            0.018675,           0.0091007,             0.10429,            0.043428,             0.24155,                   0,           0.0010925,            0.004053,           0.0010896
                 101,            0.022934,           0.0044042,           0.0045369,             0.35305,            0.054148,            0.048698,            0.019447,            0.074097,            0.048294,             0.10384,              0.0067,              0.0067,              0.0067,           0.0067527,          0.00080162,            0.018034,           0.0018731,                   0,                   0,            0.046946,          0.00065674,            0.045253,            0.018702,            0.024259,            0.048426,          0.00086473,            0.044942,                   0,            0.056195,            0.019765,            0.088987,                   0,           0.0011936,           0.0010979,           0.0030815,            0.028784,           0.0040647,             0.04684,           0.0057251,                   0,                   0,             0.10237,           0.0032837,            0.092708,            0.048286,            0.058696,            0.084609,           0.0012353,             0.10003,                   0,             0.11346,            0.062368,             0.30223,                   0,           0.0030179,           0.0031288,            0.010535
                 102,            0.022751,           0.0043514,           0.0048041,              0.2107,            0.055425,            0.042549,            0.016882,             0.07823,            0.042306,             0.10774,            0.006667,            0.006667,            0.006667,           0.0024075,           0.0017398,            0.014409,           0.0023017,                   0,                   0,             0.04581,           0.0094527,            0.079887,            0.015557,            0.019146,            0.043524,           0.0013675,           0.0041042,           0.0018947,            0.051502,            0.014536,            0.051195,          0.00023712,           0.0027878,          0.00083335,           0.0087057,           0.0034392,           0.0077261,            0.037753,           0.0064114,                   0,                   0,             0.10739,            0.043394,             0.15242,             0.04384,            0.044838,            0.097943,           0.0017093,            0.012536,           0.0049924,             0.11761,            0.041353,             0.14954,           0.0023712,            0.013458,           0.0037826,            0.043564
                 103,            0.022351,           0.0044055,           0.0045118,             0.25834,            0.040941,            0.040736,            0.017245,            0.075876,            0.046639,             0.10574,            0.006634,            0.006634,            0.006634,          0.00079487,           0.0024304,            0.021284,           0.0071758,           0.0026636,                   0,            0.046426,           0.0017927,            0.024516,            0.020604,           0.0078297,            0.068012,           0.0015399,            0.053715,           0.0024754,              0.0699,           0.0063797,            0.037328,          0.00071927,          0.00063444,                   0,           0.0031786,           0.0039743,           0.0081432,            0.047164,            0.011723,           0.0029596,                   0,             0.12267,           0.0072242,             0.05409,            0.047776,            0.010816,             0.12257,           0.0021998,             0.13412,           0.0055943,             0.13912,            0.020015,             0.13168,           0.0029778,           0.0045875,                   0,            0.016785
                 104,             0.02258,           0.0043919,           0.0045562,             0.24268,            0.047622,            0.042021,            0.019835,            0.076344,            0.044423,             0.10669,            0.006601,            0.006601,            0.006601,           0.0024946,           0.0018859,            0.013121,          0.00040498,          0.00093671,                   0,            0.022278,            0.018469,            0.062061,            0.026862,           0.0069004,             0.06268,           0.0013845,            0.091021,                   0,            0.054372,            0.018251,            0.048797,                   0,           0.0018785,          0.00057268,            0.002009,            0.009358,           0.0066941,            0.033995,           0.0020249,           0.0019173,                   0,            0.058865,            0.087326,             0.11361,            0.059319,            0.016523,             0.10808,           0.0015383,             0.12499,                   0,              0.1046,            0.047914,             0.13286,                   0,           0.0070412,           0.0013491,           0.0064677
                 105,            0.022352,           0.0044019,            0.004036,            0.029407,             0.15123,            0.035629,            0.015949,            0.075615,            0.047306,             0.10849,            0.006568,            0.006568,            0.006568,           0.0027055,           0.0028684,            0.014562,           0.0021001,                   0,          0.00064635,            0.067745,              0.0177,            0.005006,            0.011583,            0.002463,            0.033217,           0.0083471,            0.078634,           0.0075246,            0.047147,            0.022254,            0.024076,                   0,          0.00066745,                   0,           0.0016402,            0.005411,            0.017331,             0.04188,            0.010549,                   0,           0.0021545,              0.1517,            0.051932,           0.0085298,            0.025987,           0.0035186,            0.060454,            0.011194,             0.13348,            0.020129,              0.1091,            0.053211,              0.0711,                   0,           0.0016686,                   0,           0.0045047
                 106,            0.022269,           0.0043625,           0.0042296,             0.22471,            0.047455,            0.049009,            0.021108,            0.076268,            0.043612,             0.10774,            0.006535,            0.006535,            0.006535,           0.0022996,           0.0031182,            0.020703,            0.011849,           0.0011743,            0.015617,            0.038935,           0.0060485,            0.012218,           0.0047955,            0.025734,            0.039929,           0.0031854,            0.081228,           0.0022137,            0.072046,            0.019236,            0.097239,                   0,           0.0048891,                   0,           0.0019154,           0.0038327,           0.0082821,            0.047184,            0.037407,           0.0019572,            0.025548,             0.11119,             0.02865,            0.027569,            0.020246,            0.038569,            0.073474,           0.0074329,             0.13406,            0.003576,             0.16759,            0.049114,             0.27292,                   0,            0.012223,                   0,           0.0073863
                 107,            0.022131,           0.0043439,           0.0042601,             0.26305,            0.037475,            0.041175,            0.017912,            0.077166,            0.046608,             0.10602,            0.006502,            0.006502,            0.006502,           0.0063527,           0.0014926,            0.020864,           0.0070777,            0.002018,            0.023223,            0.030803,          0.00037114,           0.0087102,           0.0066674,            0.030987,            0.048303,                   0,            0.061702,           0.0026441,            0.083367,            0.010427,            0.045114,           0.0028103,                   0,          0.00030126,          0.00083308,            0.011532,           0.0035177,            0.043681,            0.019635,           0.0033634,            0.034127,            0.086175,           0.0037114,            0.015718,            0.022329,            0.095298,            0.089693,                   0,             0.10853,           0.0062253,             0.16266,            0.028696,             0.15363,           0.0094486,                   0,           0.0030126,           0.0048797
                 108,            0.022275,            0.004365,           0.0042771,             0.27207,            0.041678,            0.042174,            0.018889,            0.074713,              0.0476,             0.10816,            0.006469,            0.006469,            0.006469,           0.0093913,           0.0010996,             0.02123,          0.00087121,           0.0020897,           0.0037606,            0.022807,                   0,            0.029643,             0.02329,            0.024574,            0.062984,           0.0012281,            0.066729,           0.0084749,            0.069178,            0.013538,            0.050263,           0.0027713,          0.00084385,                   0,          0.00078785,            0.015125,           0.0053231,            0.041682,            0.004356,           0.0029853,            0.005802,            0.057772,                   0,            0.059136,            0.064601,            0.046494,             0.10999,           0.0027477,             0.12507,            0.016404,             0.14222,            0.035094,             0.17336,            0.012468,           0.0023776,                   0,           0.0048161
                 109,             0.02209,           0.0042914,           0.0039185,             0.21953,            0.034069,            0.038444,            0.016914,            0.076842,             0.04622,             0.10664,            0.006436,            0.006436,            0.006436,             0.00475,           0.0026966,            0.019344,          0.00086793,           0.0024204,           0.0024748,            0.042109,          0.00089105,            0.020835,            0.012119,           0.0041028,            0.055449,          0.00082095,             0.06961,           0.0049907,            0.076623,           0.0062793,             0.04186,                   0,           0.0019434,          0.00085825,           0.0010542,           0.0067858,           0.0097668,            0.036731,           0.0021698,           0.0048894,           0.0041247,             0.10275,           0.0059865,            0.037573,            0.038568,            0.018691,            0.098156,           0.0013683,             0.11986,           0.0097179,             0.17231,            0.017501,             0.15016,                   0,           0.0043959,           0.0014304,           0.0028351
                 110,            0.022076,            0.004278,           0.0038143,             0.33402,             0.03251,             0.03853,            0.016433,            0.078041,            0.046026,             0.10707,            0.006403,            0.006403,            0.006403,                   0,           0.0011584,            0.016635,           0.0009824,            0.001925,                   0,            0.034265,          0.00089924,            0.005112,            0.021068,            0.033454,            0.039098,          0.00088778,            0.067722,           0.0023442,            0.067682,            0.011825,            0.040898,           0.0024561,           0.0084523,           0.0043125,          0.00035949,                   0,           0.0037939,            0.037049,           0.0032747,           0.0032083,                   0,            0.082015,           0.0029975,            0.008027,            0.044445,            0.047167,            0.074898,           0.0012683,             0.13443,           0.0060571,             0.15402,            0.032765,             0.14898,            0.011058,            0.038905,            0.011506,           0.0017975
                 111,            0.021858,           0.0042469,           0.0041108,            0.028567,             0.13858,            0.043568,            0.019497,            0.077894,            0.045478,             0.10772,             0.00637,             0.00637,             0.00637,                   0,          0.00098166,            0.019824,                   0,           0.0019676,           0.0030266,            0.074644,          0.00069187,            0.049806,            0.007372,           0.0029762,             0.05536,           0.0026107,            0.086259,           0.0022302,            0.076317,            0.013123,             0.02982,                   0,          0.00091772,                   0,          0.00099868,                   0,           0.0024541,             0.04038,                   0,           0.0028108,            0.011356,             0.18743,           0.0034594,            0.097631,            0.016455,           0.0055275,             0.10408,           0.0050218,              0.1498,           0.0027878,             0.16214,             0.04392,             0.11676,                   0,           0.0018354,                   0,            0.004637
