               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,     metrics/rov_mAP,   metrics/plant_mAP,metrics/animal_fish_mAP,metrics/animal_starfish_mAP,metrics/animal_shells_mAP,metrics/animal_crabh_mAP,metrics/animal_eel_mAP,metrics/animal_etc_mAP,metrics/trash_clothing_mAP,metrics/trash_pipe_mAP,metrics/trash_bottle_mAP,metrics/trash_bag_mAP,metrics/trash_snack_wrapper_mAP,metrics/trash_can_mAP,metrics/trash_cup_mAP,metrics/trash_container_mAP,metrics/trash_unknown_instance_mAP,metrics/trash_branch_mAP,metrics/trash_wreckage_mAP,metrics/trash_tarp_mAP,metrics/trash_rope_mAP,metrics/trash_net_mAP,  metrics/rov_mAP_50,metrics/plant_mAP_50,metrics/animal_fish_mAP_50,metrics/animal_starfish_mAP_50,metrics/animal_shells_mAP_50,metrics/animal_crabh_mAP_50,metrics/animal_eel_mAP_50,metrics/animal_etc_mAP_50,metrics/trash_clothing_mAP_50,metrics/trash_pipe_mAP_50,metrics/trash_bottle_mAP_50,metrics/trash_bag_mAP_50,metrics/trash_snack_wrapper_mAP_50,metrics/trash_can_mAP_50,metrics/trash_cup_mAP_50,metrics/trash_container_mAP_50,metrics/trash_unknown_instance_mAP_50,metrics/trash_branch_mAP_50,metrics/trash_wreckage_mAP_50,metrics/trash_tarp_mAP_50,metrics/trash_rope_mAP_50,metrics/trash_net_mAP_50
                  75,            0.034414,           0.0079671,            0.007481,             0.55176,             0.41641,             0.41508,              0.2266,            0.046549,             0.02118,            0.031558,            0.007558,            0.007558,            0.007558,              0.5179,             0.15944,             0.13619,            0.045458,           0.0059231,            0.069914,             0.10198,             0.19445,             0.37264,             0.40181,              0.3618,             0.19379,             0.17193,             0.26837,             0.14301,             0.47741,             0.18037,             0.43311,             0.31801,             0.17081,             0.11899,             0.14199,             0.78733,             0.39571,             0.34221,             0.14622,            0.020725,             0.20953,             0.24714,             0.32492,             0.48974,             0.65898,             0.64075,             0.36533,             0.29705,             0.53323,             0.21972,             0.70139,             0.42611,              0.7075,             0.72258,             0.33885,             0.24423,             0.31252
                  76,            0.034811,           0.0079838,           0.0077559,             0.49201,             0.39324,             0.38241,             0.21542,            0.045444,            0.022356,            0.033825,            0.007525,            0.007525,            0.007525,             0.51061,               0.159,            0.061346,             0.08765,            0.048212,            0.062481,             0.19579,             0.14213,            0.049726,             0.38512,              0.4055,             0.19764,             0.24082,             0.24626,             0.12244,             0.43387,             0.19213,              0.4587,             0.27624,            0.076085,             0.13008,             0.25729,             0.78146,             0.38699,             0.14621,             0.28289,             0.11511,             0.17042,             0.46799,             0.27728,            0.074068,             0.61364,             0.59712,              0.3716,             0.33946,             0.53309,             0.23643,             0.59547,             0.41523,             0.68879,             0.36263,             0.16331,             0.28704,              0.5069
                  77,            0.034407,           0.0079467,           0.0073978,             0.56315,             0.37319,             0.39687,             0.22365,            0.047693,             0.02389,            0.028754,            0.007492,            0.007492,            0.007492,             0.29366,             0.13061,             0.13897,            0.085463,           0.0056362,             0.10474,             0.12684,             0.18275,             0.32659,             0.38299,             0.44461,             0.23722,             0.20915,             0.32376,             0.21777,             0.48763,             0.21152,             0.56261,            0.097071,            0.013362,             0.20036,             0.13709,             0.55773,              0.3629,             0.38147,             0.24907,            0.028221,             0.26728,             0.30584,             0.31369,             0.43532,             0.69064,             0.67544,             0.45232,             0.36428,             0.55501,             0.33505,             0.65585,             0.42842,             0.78078,             0.13352,             0.03457,             0.43464,             0.28901
                  78,            0.034108,           0.0079562,           0.0076161,             0.54202,             0.40325,             0.42061,             0.21938,            0.047338,            0.020655,             0.03262,            0.007459,            0.007459,            0.007459,             0.43163,             0.15664,            0.088764,            0.055783,            0.078078,            0.034594,            0.099417,             0.21224,             0.13307,             0.32848,             0.43319,             0.30039,             0.27156,             0.27968,            0.084774,             0.50787,              0.1991,             0.35736,             0.30631,             0.14569,             0.10384,             0.21793,              0.6983,              0.4857,             0.21184,             0.21399,              0.1747,            0.099023,             0.24927,             0.44443,             0.19216,             0.82673,             0.68202,             0.51956,             0.46199,              0.5295,             0.15028,             0.68954,             0.44581,             0.71342,             0.58733,               0.233,             0.24735,              0.3974
                  79,            0.034669,           0.0078713,           0.0072428,             0.53343,              0.4005,             0.39812,              0.2304,            0.045089,            0.022799,            0.030505,            0.007426,            0.007426,            0.007426,             0.49878,             0.13799,             0.13875,            0.033119,            0.013228,            0.046503,             0.15908,             0.22215,            0.051632,             0.42973,             0.49971,             0.28461,             0.15297,             0.32788,            0.050589,             0.43451,             0.22859,             0.44037,             0.33888,            0.028593,             0.24992,             0.30115,             0.74824,             0.35792,             0.31577,             0.16352,            0.045928,             0.14072,             0.36756,             0.37207,            0.071397,             0.65949,             0.69826,             0.49231,             0.30859,             0.62049,            0.095316,             0.64468,             0.44321,             0.63619,              0.4581,            0.068038,             0.38849,             0.66246
                  80,            0.033698,            0.007898,           0.0075374,             0.51732,             0.36116,             0.38712,             0.21884,            0.045305,            0.021814,            0.031364,            0.007393,            0.007393,            0.007393,             0.48171,             0.18358,             0.10492,             0.08994,            0.040639,            0.070381,              0.2337,             0.11992,              0.2944,             0.40452,             0.38836,             0.20538,             0.18812,             0.38599,            0.085047,             0.50268,             0.21253,             0.48342,             0.19322,            0.051517,            0.035586,            0.058832,             0.74419,             0.41445,              0.2911,             0.27527,            0.088704,             0.18782,              0.4976,             0.27349,             0.43671,             0.56635,             0.63494,             0.35892,             0.32387,             0.65737,             0.16608,             0.72448,             0.45893,             0.69938,             0.34207,             0.13111,            0.077437,             0.16633
                  81,            0.033383,           0.0079295,           0.0072384,             0.53271,             0.37457,             0.40618,             0.23234,            0.047024,            0.023155,            0.030005,             0.00736,             0.00736,             0.00736,              0.5157,              0.1479,             0.11494,            0.061914,             0.01931,            0.055512,             0.12983,             0.11173,             0.30076,             0.45205,             0.46245,             0.27818,             0.21121,             0.28541,             0.14999,             0.47906,             0.22234,             0.49576,             0.10434,             0.14532,             0.32279,            0.044961,             0.77737,             0.35756,             0.27708,             0.14773,            0.058775,             0.18966,             0.35125,             0.30934,             0.38238,             0.73739,             0.64239,             0.49479,             0.33797,             0.57189,             0.24951,             0.73003,             0.45058,             0.69718,             0.17023,             0.27733,             0.62386,             0.10162
                  82,            0.034116,            0.007863,           0.0070801,             0.58595,             0.39979,             0.39187,             0.21858,            0.044582,            0.024742,             0.03091,            0.007327,            0.007327,            0.007327,             0.48479,             0.23498,            0.082058,             0.10209,            0.022362,             0.11649,             0.12895,             0.15612,             0.25983,             0.32936,             0.35053,             0.21874,            0.023197,             0.31614,             0.17893,             0.45803,              0.2048,             0.46504,             0.29386,            0.027379,              0.2147,             0.14036,             0.72192,             0.47377,             0.22327,             0.31409,            0.049466,             0.30461,              0.3684,             0.34291,             0.30742,             0.65055,             0.56336,             0.41193,            0.030658,             0.57488,             0.27317,             0.63481,             0.42099,             0.67497,             0.46433,             0.12949,             0.44846,             0.23769
                  83,            0.033215,           0.0078703,           0.0070052,             0.58979,             0.35222,             0.40561,             0.23385,             0.04621,            0.021123,            0.029149,            0.007294,            0.007294,            0.007294,             0.48778,             0.11882,             0.12077,            0.040301,            0.081651,             0.14168,             0.12615,             0.15006,             0.23208,             0.43587,             0.35855,              0.2624,             0.25489,             0.38033,              0.1015,             0.43726,             0.19684,              0.4838,             0.22127,             0.14535,             0.27628,            0.091032,             0.74633,             0.32009,             0.34023,             0.12947,             0.18049,             0.32964,             0.33424,             0.32579,             0.33598,             0.62352,             0.55577,             0.42145,             0.47375,             0.64984,             0.16916,             0.63493,             0.40897,             0.70278,             0.30763,             0.30949,             0.41552,             0.20842
                  84,            0.033064,           0.0077404,           0.0068992,             0.67026,             0.42755,             0.47237,              0.2624,            0.043702,            0.021157,            0.028242,            0.007261,            0.007261,            0.007261,             0.52299,             0.22343,             0.12501,            0.091726,            0.037071,             0.12272,             0.14246,             0.14733,             0.27589,             0.54872,             0.38262,             0.30362,             0.20352,              0.3921,             0.14764,             0.46034,             0.25992,             0.48893,             0.45262,            0.094107,             0.22048,             0.12947,             0.77756,             0.51262,             0.29936,             0.24033,             0.09559,             0.32169,             0.39491,             0.37516,             0.41654,              0.8207,             0.63471,             0.54407,             0.37149,             0.63782,             0.27909,             0.68675,             0.52928,             0.72978,             0.69081,             0.23178,             0.56112,               0.241
                  85,            0.033203,           0.0078387,           0.0072724,             0.61865,             0.41072,             0.43865,             0.25684,             0.04364,            0.022323,            0.030632,            0.007228,            0.007228,            0.007228,             0.43937,             0.17909,             0.17375,            0.092816,             0.05049,             0.14823,             0.19958,             0.18584,            0.070228,              0.6008,             0.49895,             0.23317,             0.20457,             0.25362,             0.20742,             0.48235,             0.24909,             0.48715,             0.41372,              0.0367,             0.28966,             0.15396,             0.70957,             0.37788,             0.38404,             0.29676,             0.07189,             0.32276,             0.46951,             0.42687,            0.096523,             0.83409,              0.6918,             0.36279,             0.27984,             0.52349,             0.27417,             0.64897,             0.46727,             0.72843,             0.72318,             0.12219,             0.53145,             0.30692
                  86,            0.033363,           0.0077202,           0.0069172,             0.52501,             0.40127,             0.39666,             0.22274,            0.045377,            0.023032,            0.034437,            0.007195,            0.007195,            0.007195,              0.4563,             0.18164,            0.073172,            0.072729,            0.027365,             0.11322,             0.17933,             0.14858,            0.079852,             0.40569,             0.24103,             0.31305,              0.1673,             0.27845,            0.093311,             0.46764,             0.23442,             0.45012,             0.42408,            0.099373,             0.14258,             0.25111,             0.68532,               0.381,              0.1654,             0.18405,            0.078862,             0.29625,             0.41148,             0.33949,             0.10515,             0.75665,             0.38354,             0.50328,             0.31894,             0.57962,             0.15337,             0.63734,             0.47967,             0.73221,             0.55621,             0.25185,             0.21663,             0.51024
                  87,            0.033445,           0.0077501,           0.0070611,              0.5499,             0.35171,             0.38244,             0.22058,            0.046577,            0.022136,            0.033043,            0.007162,            0.007162,            0.007162,             0.48789,             0.21254,            0.098017,             0.03758,            0.027837,            0.075773,            0.096844,             0.17667,             0.15196,             0.52498,             0.34302,             0.28145,             0.25158,             0.33574,            0.067571,             0.25537,             0.20969,             0.49767,             0.29839,             0.12716,             0.13715,             0.15791,             0.73055,             0.48229,             0.23992,             0.12055,            0.060872,             0.23623,             0.24075,             0.36148,              0.2049,              0.8028,              0.4458,             0.52563,             0.35368,             0.60438,              0.1107,             0.41954,             0.44141,             0.74891,             0.39679,             0.29628,             0.29625,             0.29407
                  88,            0.033472,           0.0077176,           0.0069173,              0.4907,             0.38395,             0.38925,             0.21809,            0.045777,             0.02447,            0.030529,            0.007129,            0.007129,            0.007129,             0.40143,             0.18233,             0.12823,            0.097585,            0.021475,            0.059248,              0.2045,             0.25736,            0.039296,             0.34391,             0.37831,             0.23069,             0.22392,             0.34047,             0.11328,             0.50053,             0.19533,             0.51167,              0.1377,            0.027239,             0.26453,             0.13891,             0.62123,             0.43818,             0.30395,             0.27709,             0.04222,              0.1674,             0.47386,             0.42749,            0.063982,             0.75067,             0.57747,             0.41751,             0.43567,             0.56003,             0.16968,             0.67019,             0.39728,             0.73257,             0.15652,             0.10489,              0.4493,             0.32636
                  89,            0.033791,           0.0077144,           0.0068467,             0.58052,              0.4049,             0.42046,             0.23023,            0.045049,             0.02274,            0.030095,            0.007096,            0.007096,            0.007096,             0.39822,             0.18485,            0.098082,            0.076594,            0.050707,            0.094718,             0.12952,             0.18118,             0.25496,              0.3366,             0.44306,              0.2284,             0.15633,             0.37363,             0.11203,             0.42999,              0.2556,             0.49121,             0.33084,            0.031223,             0.19025,             0.21709,             0.65065,             0.42868,             0.20897,             0.20435,            0.069512,             0.25531,             0.32817,             0.35848,             0.42829,             0.57392,              0.6408,             0.43088,             0.33582,             0.64784,             0.25477,             0.64702,             0.51297,             0.73831,             0.47792,             0.12531,             0.37551,             0.55673
                  90,            0.033417,            0.007654,           0.0068594,             0.54645,             0.44404,             0.44165,             0.25682,            0.043102,            0.022792,            0.026951,            0.007063,            0.007063,            0.007063,             0.46748,             0.17094,             0.17662,             0.10005,            0.019738,            0.070112,             0.15032,             0.20424,             0.44954,             0.49716,             0.31506,             0.34123,             0.24616,              0.3997,            0.045802,              0.5338,             0.23459,             0.50145,             0.24154,             0.15499,             0.19869,             0.13092,             0.72574,             0.40573,              0.4155,             0.33264,            0.051916,             0.23478,             0.38248,             0.39117,             0.58968,             0.72246,             0.57197,             0.58939,               0.352,             0.65779,            0.074379,             0.75277,             0.44839,             0.72509,             0.31882,             0.31178,             0.40618,             0.25574
                  91,            0.032866,           0.0076907,           0.0065239,             0.64296,             0.41373,             0.43168,             0.25516,            0.043233,            0.023133,             0.02853,             0.00703,             0.00703,             0.00703,             0.51903,             0.21827,             0.11878,             0.14051,            0.037027,             0.05828,             0.14346,              0.1592,             0.26502,             0.60387,             0.24811,             0.32851,             0.30702,             0.32057,             0.11028,              0.4707,             0.25466,             0.57236,             0.15403,              0.1166,              0.2807,             0.18657,             0.73854,             0.45202,             0.31478,             0.29938,             0.10142,             0.17376,             0.37103,             0.37724,             0.42924,             0.85761,             0.36544,             0.54816,             0.48597,             0.60467,             0.16531,             0.67565,             0.51022,             0.77061,             0.22487,             0.21418,             0.45689,             0.36001
                  92,            0.032508,           0.0075602,            0.006252,             0.51169,             0.38844,              0.3875,             0.22788,            0.043742,            0.022325,            0.033283,            0.006997,            0.006997,            0.006997,             0.46636,             0.21648,             0.15905,            0.084786,            0.026131,             0.11167,             0.18392,             0.13652,             0.16666,             0.27054,             0.31364,             0.29263,             0.20622,             0.33398,            0.035314,             0.55374,             0.24235,             0.44146,              0.2354,              0.0575,             0.16313,             0.31585,             0.71922,             0.45012,             0.38019,              0.2335,            0.067398,             0.31099,             0.43917,             0.25403,             0.20371,             0.45281,              0.4065,             0.43414,             0.31569,              0.5614,            0.055373,             0.76795,             0.47454,             0.69354,             0.35826,             0.14116,             0.32849,             0.47672
                  93,            0.032625,           0.0075223,           0.0060694,             0.56947,             0.43494,             0.44778,             0.25549,            0.043391,             0.02191,            0.027081,            0.006964,            0.006964,            0.006964,             0.54508,             0.20941,             0.13744,            0.070035,            0.058929,             0.08592,             0.16307,             0.19849,             0.13104,             0.55304,             0.37019,             0.37215,             0.21158,              0.3875,            0.044584,             0.46882,             0.28093,             0.46045,             0.30018,            0.079672,             0.20309,             0.28914,             0.79282,             0.43743,             0.33506,             0.26955,             0.15763,             0.27608,              0.4392,             0.41438,              0.1699,             0.88126,             0.59031,             0.57645,             0.31417,             0.65366,            0.060304,             0.66607,             0.52001,             0.70214,             0.41235,             0.24181,             0.38282,             0.55784
                  94,            0.032662,           0.0075157,           0.0061248,             0.59148,             0.40657,             0.45048,             0.26715,            0.043094,            0.022473,            0.031852,            0.006931,            0.006931,            0.006931,             0.46219,              0.2117,             0.16451,             0.11743,            0.023568,            0.068759,             0.18665,             0.18446,                0.13,             0.58323,             0.41704,             0.31068,             0.19612,              0.3739,            0.049203,             0.57181,             0.21089,             0.53234,             0.21601,             0.13856,             0.33485,             0.39341,             0.71058,             0.40437,             0.41372,             0.28649,            0.074948,             0.26206,             0.41606,             0.35632,             0.19949,             0.88065,              0.6516,             0.54063,             0.32162,             0.60747,            0.066696,             0.76161,             0.39668,             0.75543,             0.28317,             0.26786,             0.63883,             0.61418
                  95,              0.0322,           0.0075754,           0.0061707,              0.5967,             0.41532,             0.44464,              0.2506,            0.043091,            0.022829,            0.028133,            0.006898,            0.006898,            0.006898,             0.45549,             0.15247,             0.18973,            0.079399,             0.06041,             0.11562,             0.12559,             0.19016,             0.22092,             0.26639,             0.42506,             0.27976,             0.26023,              0.2489,             0.12981,             0.53466,             0.26251,               0.508,             0.33111,            0.059548,             0.25582,             0.36166,             0.69865,             0.41132,             0.49071,              0.2855,             0.12582,             0.28501,             0.34707,             0.36595,             0.28727,             0.48596,             0.65276,             0.52163,             0.39284,             0.43482,             0.20477,             0.74182,             0.53952,             0.70127,             0.50236,             0.12266,             0.43662,              0.7478
                  96,              0.0322,            0.007581,           0.0060405,             0.58636,             0.43598,               0.437,              0.2675,             0.04348,            0.024601,            0.028731,            0.006865,            0.006865,            0.006865,             0.48872,              0.2214,             0.15395,            0.095684,             0.02803,             0.10941,             0.15306,             0.24597,             0.19255,             0.57463,             0.47356,             0.32444,             0.29617,             0.36517,             0.03095,             0.49463,             0.24211,             0.50011,              0.3405,             0.10853,             0.22231,             0.22316,             0.68537,             0.41301,             0.38513,             0.26378,            0.058471,             0.27699,             0.30876,             0.46576,             0.26921,             0.81487,             0.67491,             0.53482,             0.39375,             0.60993,            0.046524,             0.67743,             0.45149,              0.7416,              0.4553,             0.21686,             0.48452,             0.38542
                  97,             0.03223,           0.0076017,           0.0063482,             0.57671,             0.40596,             0.41687,             0.24999,            0.044803,            0.022937,            0.029857,            0.006832,            0.006832,            0.006832,             0.44568,             0.23743,             0.16879,            0.069691,             0.01459,            0.082585,             0.13451,             0.15215,               0.258,             0.48293,               0.486,             0.36514,             0.21793,              0.3737,            0.088111,             0.49832,              0.2358,             0.50395,             0.21145,            0.067499,             0.28678,             0.11866,             0.68876,             0.46516,             0.41685,             0.20179,            0.044027,             0.27168,              0.3374,             0.36092,             0.30948,             0.76274,              0.6611,             0.55282,             0.33991,             0.61348,             0.12287,              0.6587,             0.44867,             0.68913,             0.31143,             0.14524,             0.49771,             0.27137
                  98,            0.032331,           0.0074614,           0.0061844,             0.59601,             0.41038,             0.43896,             0.25446,            0.045095,            0.023968,            0.029531,            0.006799,            0.006799,            0.006799,             0.48273,             0.16828,             0.16926,            0.062587,            0.019351,            0.088616,             0.17031,              0.1813,              0.3067,             0.51109,             0.43939,             0.29645,              0.2898,             0.39936,             0.12739,             0.46513,             0.23962,             0.30948,             0.26809,             0.10696,             0.32083,             0.17546,             0.74022,             0.41424,             0.41467,             0.18026,            0.060225,             0.30365,             0.41896,             0.44093,             0.43736,              0.7888,             0.65155,             0.47245,             0.37324,             0.63078,             0.22663,              0.6236,             0.45845,             0.47381,             0.36454,             0.24905,             0.55116,              0.3825
                  99,            0.032671,            0.007521,           0.0065707,             0.64597,             0.42302,             0.46148,              0.2792,             0.04263,            0.023643,            0.030549,            0.006766,            0.006766,            0.006766,             0.45588,             0.23741,             0.15102,             0.18432,            0.039299,            0.066718,             0.16267,             0.21717,             0.26961,             0.53965,             0.50155,             0.36066,             0.29121,             0.39979,            0.078804,              0.4944,             0.26557,             0.48857,             0.32079,             0.10092,              0.2458,             0.27068,              0.6541,             0.46957,             0.38699,             0.44223,            0.086704,             0.19908,             0.39942,             0.41265,             0.32253,             0.81855,             0.67934,             0.52674,             0.42392,             0.60343,             0.14501,             0.64527,             0.48057,             0.72571,             0.46921,             0.30437,             0.53682,             0.42044
                 100,            0.032088,            0.007425,           0.0060318,             0.61071,             0.41638,              0.4287,             0.24605,            0.043737,            0.024695,            0.028826,            0.006733,            0.006733,            0.006733,             0.49179,             0.20446,             0.14658,             0.11466,            0.031415,            0.056108,             0.17396,             0.17044,             0.23014,             0.38102,             0.44249,             0.30557,             0.27447,             0.36169,             0.18764,             0.44291,             0.25199,             0.40603,             0.29734,            0.043671,             0.21243,             0.18623,             0.69702,             0.45626,             0.35133,             0.31444,            0.054853,             0.21179,             0.35715,             0.35236,             0.30536,             0.59487,             0.68072,               0.519,              0.3913,             0.61719,              0.3325,             0.62808,             0.48818,              0.6651,             0.44724,             0.15023,             0.46293,             0.35342
                 101,             0.03215,            0.007464,           0.0061504,             0.58904,             0.44252,             0.45292,              0.2715,            0.041818,            0.022552,            0.029679,              0.0067,              0.0067,              0.0067,             0.52639,             0.23591,             0.13394,             0.13967,            0.061076,            0.093224,             0.22688,             0.23493,             0.28132,             0.49447,             0.39864,             0.25136,             0.31641,             0.31449,            0.022358,              0.4859,             0.26649,             0.54209,             0.43557,            0.081229,             0.13793,              0.2928,             0.75459,             0.45174,             0.34229,             0.35819,             0.15908,             0.31542,             0.50298,             0.46991,             0.31566,             0.63715,             0.67425,             0.42525,             0.43134,             0.56488,            0.038259,             0.68761,              0.5129,             0.76725,             0.56608,             0.22084,             0.26684,             0.50159
                 102,            0.032519,           0.0074069,           0.0061675,             0.56613,             0.41258,             0.44044,              0.2463,            0.043691,            0.024407,            0.031096,            0.006667,            0.006667,            0.006667,              0.4807,             0.21942,             0.16076,             0.10454,             0.02227,            0.093321,             0.17215,             0.23443,             0.32331,             0.33321,             0.33919,             0.24447,             0.25621,             0.31251,             0.19381,             0.44171,             0.24494,             0.51644,             0.16819,            0.039685,             0.36783,             0.14951,             0.71532,             0.42936,             0.39175,             0.27169,            0.054188,             0.24628,             0.40317,             0.47242,             0.45436,             0.63515,             0.62648,             0.48131,             0.44326,             0.54935,             0.30582,             0.60761,             0.47005,              0.7298,             0.29735,             0.11444,              0.6078,             0.38278
                 103,            0.032449,           0.0074627,           0.0062322,             0.61328,             0.42301,             0.44388,             0.26429,            0.042679,             0.02311,            0.027934,            0.006634,            0.006634,            0.006634,             0.52191,             0.17408,             0.14136,             0.10747,            0.015304,             0.10533,            0.089972,              0.2112,             0.29021,             0.46569,               0.394,             0.38693,             0.24679,              0.4483,             0.11836,             0.52412,             0.26006,             0.56355,             0.34446,              0.1127,             0.18881,             0.10388,             0.74791,             0.47666,             0.35525,              0.2887,            0.024742,             0.31841,             0.29027,             0.42598,             0.44198,             0.61308,             0.66983,             0.59843,             0.34867,             0.68334,             0.19514,             0.69278,             0.48794,             0.76623,             0.48584,             0.24318,             0.31767,             0.29325
                 104,            0.032428,           0.0074552,           0.0060219,             0.60176,             0.45635,             0.49495,             0.30444,            0.042371,             0.02297,             0.02921,            0.006601,            0.006601,            0.006601,             0.49741,             0.26199,             0.15053,             0.17038,            0.022127,             0.10619,             0.18688,             0.23833,             0.30857,             0.58338,             0.49749,             0.38497,             0.26305,             0.37951,             0.23489,             0.51308,             0.25296,              0.5475,             0.44384,            0.088329,             0.29202,             0.27435,             0.72842,             0.52886,             0.36548,             0.42006,            0.059001,             0.25479,             0.41219,             0.42704,             0.40952,             0.82542,             0.66988,             0.58284,             0.42942,             0.65073,             0.33765,             0.68174,             0.49409,             0.73729,             0.61812,             0.21082,             0.50483,             0.54069
                 105,            0.032309,           0.0074704,           0.0062753,             0.58855,             0.43228,             0.46006,             0.28152,            0.043375,            0.024024,            0.029375,            0.006568,            0.006568,            0.006568,             0.52478,             0.19551,             0.17358,            0.093386,            0.049979,            0.099013,             0.16631,             0.22431,             0.29383,             0.55406,             0.35647,              0.3106,             0.32165,             0.34339,             0.14973,             0.48223,             0.24435,             0.47892,             0.46903,             0.11701,             0.32697,             0.21836,             0.79192,             0.42437,             0.38949,             0.29674,            0.095702,             0.27289,             0.39464,             0.43935,             0.36356,              0.7684,             0.55348,             0.47707,             0.41544,             0.53838,             0.20689,             0.64098,             0.45497,             0.69032,             0.66499,             0.27186,             0.68807,              0.2819
                 106,            0.031992,           0.0074434,           0.0056508,             0.58491,             0.41225,             0.43196,             0.25749,            0.042328,             0.02615,            0.030931,            0.006535,            0.006535,            0.006535,             0.41609,             0.24238,             0.10212,            0.099847,            0.039838,             0.12546,             0.14186,             0.21979,              0.3277,             0.44849,             0.43491,             0.38798,             0.16782,             0.39859,             0.14227,             0.42856,             0.22188,             0.50442,             0.11944,             0.11583,             0.31833,             0.26126,              0.5979,             0.48253,             0.25835,             0.26502,            0.088173,             0.35411,             0.34715,             0.38274,             0.39773,             0.76738,             0.56915,             0.61969,             0.26874,             0.66861,             0.23332,              0.6366,             0.43097,             0.67503,             0.13657,             0.27893,             0.57038,              0.4741
                 107,            0.031994,            0.007384,           0.0053847,             0.64758,             0.43669,             0.48267,             0.29697,            0.041162,            0.021803,            0.026062,            0.006502,            0.006502,            0.006502,             0.53073,             0.22792,             0.12795,             0.26848,             0.05438,             0.14021,              0.2334,             0.23512,             0.13743,             0.54625,              0.5089,             0.29075,             0.34778,             0.43044,               0.129,             0.50327,             0.28977,             0.51183,             0.31841,            0.051271,             0.38152,             0.26854,             0.78709,             0.43643,             0.34935,             0.59703,             0.15726,             0.33121,              0.4672,             0.41828,             0.17195,             0.79828,              0.6859,             0.51326,             0.48097,             0.71182,             0.16084,             0.66975,             0.53125,             0.72916,             0.42039,              0.1101,             0.60852,             0.48262
                 108,            0.032105,            0.007332,           0.0053921,             0.62004,              0.4509,             0.48217,               0.293,            0.041316,            0.022291,            0.026918,            0.006469,            0.006469,            0.006469,             0.56298,             0.25846,             0.16363,             0.18927,            0.043886,             0.10947,             0.22888,             0.24873,             0.40857,             0.50735,             0.36782,             0.38727,             0.27776,             0.41365,            0.055697,             0.47219,             0.25618,             0.55547,             0.27316,            0.070996,             0.43666,             0.15794,             0.79336,             0.49493,             0.35372,              0.5232,            0.094625,             0.33574,             0.47621,             0.40606,              0.5205,             0.69931,              0.5205,             0.61932,             0.46712,              0.7288,            0.077171,             0.62675,              0.5066,             0.75038,             0.34739,             0.19221,             0.73953,             0.33433
                 109,            0.031891,           0.0072657,           0.0054323,             0.55184,             0.43791,              0.4463,             0.26819,            0.042382,            0.024985,            0.030103,            0.006436,            0.006436,            0.006436,             0.48298,             0.23772,             0.14669,             0.14477,            0.036966,            0.077331,             0.11429,             0.19551,              0.1808,             0.43347,             0.48823,             0.32143,              0.1576,             0.41422,             0.16148,             0.45369,             0.24145,             0.53557,             0.37294,            0.036409,              0.3249,             0.34169,             0.67376,              0.5233,             0.33873,             0.34348,             0.07734,             0.30836,             0.26957,              0.3676,             0.27499,             0.71676,             0.63929,             0.52648,              0.3538,             0.64796,             0.22786,             0.62662,              0.4509,             0.73243,             0.53727,             0.09541,             0.55669,             0.52992
                 110,            0.031327,           0.0072496,           0.0052599,             0.67304,             0.43524,             0.47805,             0.28852,            0.041069,            0.024563,             0.02771,            0.006403,            0.006403,            0.006403,             0.51055,             0.24824,             0.14597,              0.2195,            0.026536,             0.10837,             0.18206,             0.21039,             0.42592,             0.55236,             0.43639,             0.38568,             0.24591,             0.41424,            0.042664,             0.53068,             0.27992,             0.48739,             0.23537,             0.11641,             0.34425,             0.19869,             0.71723,             0.48044,             0.33852,             0.56459,            0.053674,             0.33876,             0.36058,             0.38433,             0.55873,             0.86412,             0.61119,             0.59842,             0.43445,             0.68793,            0.062961,             0.69822,             0.52439,             0.68406,             0.33972,             0.27654,             0.50673,             0.43151
                 111,             0.03111,           0.0072091,           0.0051114,             0.56828,             0.46381,             0.47866,             0.28656,            0.041651,            0.024065,             0.02733,             0.00637,             0.00637,             0.00637,             0.56555,             0.21459,             0.18107,             0.14636,            0.043001,             0.11965,             0.19585,             0.21093,             0.23091,              0.4319,             0.43719,             0.35414,             0.18429,             0.44965,              0.1688,             0.51631,             0.27306,             0.49764,             0.37332,             0.13823,             0.38083,             0.19116,              0.7768,             0.46757,             0.40739,             0.33127,            0.077175,             0.34313,             0.41673,             0.39156,             0.28599,             0.65304,             0.61721,             0.60086,              0.3152,             0.68829,             0.27401,             0.70788,             0.50922,              0.6966,             0.57615,             0.28957,             0.71405,             0.39075
